gender,age,marriage,education,job,risk_preference,client_lv,old_new,client_cat,SME_client,retail_cat,retail_loan,collateral_loan,inv_cat,high_cap,other_bank_tag,large_spend,high_repay,high_spend,quality_career,salary_agent,prospect_high,client_contr,client_activ,client_channel,inv_product,Liab_Inv_107,Fund_Inv_130,Ins_Inv_170,pc1,pc2
0,0.315789474,0,0,0.692307692,0.6,0.8,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,1,1,1,0.6,0,0,0,0.683677151,0.745347951
0,0.236842105,0,0,0.923076923,0.6,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,1,1,1,0.833333333,1,0.666666667,0.6,0,1,0,0.762787334,0.705277944
0,0.552631579,0,0,0,0.8,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.833333333,0.833333333,0.466666667,0.6,0,0,0,0.446337675,0.601252749
1,0.701754386,0,0,0,0.4,0.4,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.833333333,0.6,0,1,0,0.297525531,0.47600375
1,0.412280702,0,0,0,0,0.2,1,1,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0.833333333,0.666666667,0.833333333,0.8,0,0,0,0.587841816,0.374472144
1,0.368421053,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.833333333,0.466666667,0.4,0,0,0,0.631669922,0.261917947
0,0.359649123,0,0,0,0.4,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.833333333,0.833333333,0.466666667,0.6,0,0,1,0.639565401,0.547508805
0,0.403508772,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.466666667,0.4,0,0,0,0.596485424,0.217800149
0,0.175438596,0,0,0,0.2,0,1,1,0.333333333,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.4,0.4,0,0,0,0.824673297,0.353918742
0,0.377192982,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.333333333,0.333333333,0.333333333,0.4,0,0,0,0.62283679,0.224626869
1,0.201754386,0,0,0.384615385,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333,0.466666667,0.4,0,0,0,0.798372456,0.288511866
0,0.526315789,0,0,0,0.4,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.666666667,0.833333333,1,1,0,1,0,0.472986204,0.631193367
0,0.385964912,0,0,0.692307692,0.8,0.4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0.466666667,0.9,0,1,0,0.61293451,0.746496894
0,0.640350877,0,0,0,0.4,0.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.466666667,0.9,0,1,0,0.358529575,0.553538328
0,0.631578947,0,0,0,0.4,0.2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.333333333,0.466666667,0.9,0,1,0,0.367354658,0.547839797
1,0.342105263,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0.5,0.833333333,0.666666667,0.2,0,0,0,0.65815546,0.240888229
1,0.438596491,0.666666667,0.833333333,0.769230769,0.8,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.833333333,0.666666667,0.4,0.6,0,0,0,0.560882075,0.727968307
0,0.342105263,0,0,0,0,0.4,0,1,0.333333333,0,0,0,0.5,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.466666667,0.9,0,0,1,0.657424672,0.432917479
0,0.219298246,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,0.666666667,1,0.2,0,0,0,0.780982656,0.262530379
1,0.350877193,0.666666667,0.333333333,0.769230769,0,0.8,1,1,0.666666667,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.333333333,0.8,0,0,1,0.649504319,0.548293815
0,0.228070175,0,0,0,0,0.2,1,1,0.333333333,0,0,0,0,0,0,1,0,0,0,0,1,0.833333333,1,0.466666667,0.4,0,0,0,0.772142055,0.317216452
0,0.245614035,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.333333333,0.833333333,0.4,0.2,0,0,0,0.75458182,0.22803346
0,0.298245614,0,0.5,0,1,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1,0.666666667,0.9,0,0,0,0.701344407,0.669766394
1,0.394736842,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.833333333,0.833333333,0.2,0,0,0,0.605492112,0.235120811
0,0.210526316,0,0,0,0.4,0.2,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.466666667,1,0,0,0,0.788564169,0.57438084
0,0.271929825,0,0,0,0,0.2,1,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,1,0.2,0,0,0,0.728288221,0.216405642
1,0.631578947,0,0,0,0.2,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0.466666667,0.4,0,0,0,0.368274149,0.24719129
1,0.289473684,0,0,0,0,0.6,0,1,0.333333333,0,0,0,0,1,0,0,0,0,0,0,1,1,0.333333333,0.466666667,0.4,0,0,0,0.710444604,0.312439932
1,0.48245614,0,0,0,0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.666666667,0.833333333,0.333333333,0.2,0,0,0,0.517649078,0.233631931
1,0.271929825,0.666666667,0.833333333,0.615384615,0.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.833333333,1,0.4,0,1,0,0.728509082,0.525787296
0,0.421052632,0,0,0,0.6,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.666666667,0.833333333,0.4,0.6,0,1,0,0.57802288,0.567609685
0,0.166666667,0,0,0.769230769,0,0.2,1,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333,0.4,0.4,0,0,0,0.833655973,0.320605053
0,0.280701754,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.833333333,0.666666667,0.4,0,0,0,0.719459124,0.289307475
0,0.614035088,0,0,0,0.8,0.2,1,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.333333333,0.466666667,0.9,0,0,1,0.385011632,0.552042208
0,0.219298246,0,0,0,0.4,0.2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.666666667,1,0.666666667,0.2,0,0,0,0.780713994,0.356954382
0,0.377192982,0.666666667,0.5,0,1,0.6,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,0.833333333,0.333333333,0.466666667,1,0,1,0,0.621595516,0.793601691
0,0.324561404,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.833333333,0.466666667,0.4,0,0,0,0.675541518,0.282708362
1,0.543859649,0,0,0,0,0.4,1,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.833333333,0.333333333,0.466666667,0.4,0,0,1,0.455693382,0.325358335
1,0.307017544,0.666666667,0.333333333,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0.333333333,0.2,0,0,0,0.693062145,0.230329218
0,0.342105263,0,0,0,0,0.4,0,1,0.666666667,0,0,0,0,0,0,0,1,1,0,0,1,1,0.666666667,0.666666667,0.8,0,0,0,0.658022939,0.399899057
0,0.280701754,0,0,0,0.4,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0.466666667,1,0,0,0,0.718328403,0.606900271
0,0.526315789,0,0,0,0.4,0.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.466666667,0.9,0,1,0,0.472617978,0.548579524
0,0.315789474,0,0,0,0.6,0.6,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,1,1,0.666666667,0.9,0,0,0,0.68330712,0.7195546
1,0.429824561,0.666666667,0.333333333,0.769230769,0.6,0.6,1,1,1,0,0,0,0.75,1,0,0,0,0,0,0,1,0.833333333,1,0.466666667,0.6,1,0,0,0.569812597,0.70271756
0,0.315789474,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,0.833333333,0.9,0,0,0,0.684374374,0.402241479
0,0.315789474,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.333333333,1,0.666666667,0.9,0,0,0,0.684401287,0.404031914
1,0.447368421,0,0,0,0,0.8,1,1,0.666666667,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0.833333333,0.8,0,0,0,0.552755259,0.464421116
1,0.210526316,0,0,0,0.4,0.2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.666666667,1,0.666666667,0.4,0,0,0,0.789446406,0.401378869
1,0.350877193,0,0.333333333,0.769230769,0,0.2,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0.666666667,0.8,0,0,0,0.649837074,0.486801979
1,0.368421053,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.833333333,0.4,0.4,0,0,0,0.6316485,0.272173537
1,0.377192982,0.666666667,0.666666667,0,0.8,0.4,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0.666666667,0.2,0,0,0,0.622859584,0.493675704
0,0.166666667,0,0,0,0.4,0.8,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.666666667,0.466666667,0.4,0,1,0,0.83226578,0.615360913
1,0.324561404,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.833333333,0.666666667,0.2,0,0,0,0.675619207,0.236859463
1,0.359649123,0,0,0,0,0,1,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,1,0.466666667,0.4,0,0,0,0.640573949,0.272220816
0,0.368421053,0.666666667,0.666666667,0.692307692,0.6,0.2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.833333333,0.833333333,1,0.4,0,0,0,0.632007638,0.544662315
1,0.271929825,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.833333333,0.2,0,0,0,0.728182594,0.210438209
1,0.385964912,0.333333333,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.833333333,0.833333333,0.2,0,0,0,0.614269693,0.232478441
0,0.350877193,0,0,0.692307692,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.4,0.2,0,0,0,0.649413168,0.239526172
1,0.236842105,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.833333333,0.2,0,0,0,0.763269089,0.210217333
0,0.280701754,0,0,0,0.4,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.5,0.833333333,0.666666667,1,0,0,0,0.718504064,0.640313027
0,0.48245614,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.666666667,1,0.666666667,0.2,0,0,0,0.517817383,0.241846923
0,0.228070175,0,0,0,0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.666666667,0.333333333,0.2,0,0,0,0.771985649,0.249974234
0,0.368421053,0,0,0,0.4,0.2,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0.833333333,0.4,1,0,0,0.630873343,0.456906678
0,0.421052632,0,0,0,0.6,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.666666667,0.833333333,0.666666667,0.6,0,1,0,0.578097433,0.579809452
1,0.50877193,0,0,0,0,0.2,0,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.666666667,0.4,0,0,0,0.491308188,0.207981909
1,0.394736842,0,0,0,0.6,0.6,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,0.833333333,0.333333333,0.666666667,1,0,0,0,0.604176318,0.67791218
1,0.526315789,0.666666667,0.666666667,0.692307692,0.4,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.833333333,0.833333333,0.4,1,0,0,0,0.473300238,0.720430785
1,0.605263158,0,0,0,0.6,0.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.4,0.9,0,1,0,0.393590817,0.594886961
0,0.570175439,0,0,0,0.4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.4,0.9,0,1,0,0.42887503,0.546182741
0,0.394736842,0,0,0,0,0.2,1,1,0,0.25,1,0,0,0,0,0,1,0,0,0,1,0.666666667,0.333333333,0.466666667,0.8,0,0,0,0.605267701,0.337046388
1,0.377192982,0,0,0,0.8,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.666666667,0.666666667,0.4,0.6,0,0,0,0.621701705,0.600687366
1,0.5,0,0,0,0.6,0.4,1,1,0,0,0,0,0.75,0,0,1,0,0,0,0,1,0.666666667,0.833333333,0.666666667,0.6,0,1,0,0.499168978,0.573274684
0,0.236842105,0,0,0,0.6,0.4,1,1,0,0.25,1,0,0.75,0,0,0,0,0,0,0,0,0.833333333,1,1,0.8,0,0,0,0.762439489,0.684778634
0,0.333333333,0,0,0,0.6,0.2,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.333333333,1,0.666666667,0.6,0,0,0,0.665915842,0.565422138
1,0.324561404,0,0,0,0.4,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.333333333,0.833333333,0.4,0.6,0,0,0,0.674627189,0.522299215
1,0.614035088,0,0,0,0.4,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,1,0.466666667,0.4,0,0,0,0.38584488,0.341236308
1,0.236842105,0,0,0.707692308,0,0.4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0.833333333,0.4,0,0,0,0.763638391,0.427700408
1,0.263157895,0,0,0,0.6,0.4,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.466666667,1,0,0,0,0.735736883,0.625646813
1,0.649122807,0,0,0,0.4,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.666666667,0.666666667,0.4,1,0,0,0,0.349959807,0.574836453
0,0.368421053,0,0,0,0.6,0.8,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,0.833333333,0.666666667,0.466666667,0.6,0,0,0,0.630541868,0.625931827
1,0.368421053,0,0,0,0.4,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.5,0.333333333,0.4,1,0,0,0,0.630579963,0.582110352
1,0.263157895,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.666666667,0.666666667,0.4,0,0,0,0.736944368,0.282627323
0,0.429824561,0,0,0,0.4,0.2,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.466666667,0.9,0,0,1,0.56947043,0.483822294
1,0.666666667,0,0,0,0.4,0.6,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,0.833333333,1,0.466666667,0.6,0,0,0,0.332546795,0.546360163
0,0.631578947,0,0,0,0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.333333333,0.333333333,0.4,0,0,0,0.368318443,0.231554711
0,0.50877193,0,0,0,0.4,0.6,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,1,1,1,0.6,0,1,0,0.490599394,0.60186318
0,0.236842105,0,0,0,0.4,0.2,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.666666667,1,0.666666667,0.4,0,0,0,0.762557898,0.510392843
1,0.324561404,0,0.666666667,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1,0.666666667,0.2,0,0,0,0.675868905,0.299073634
0,0.166666667,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.833333333,0.666666667,0.2,0,0,0,0.833585124,0.230982639
0,0.385964912,0,0,0,0.4,0.4,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.5,0.833333333,0.466666667,0.6,0,0,1,0.613256186,0.522289055
1,0.315789474,0,0,0,0.6,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0.466666667,0.4,0,1,0,0.68380568,0.368820653
0,0.368421053,0,0,0,0.8,1,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,1,1,0.833333333,0.6,0,0,0,0.63053779,0.732807926
1,0.315789474,0,0,0,0.8,0.2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,1,0.666666667,0.9,0,1,0,0.683081762,0.720540738
1,0.368421053,0,0,0,0,0.4,1,1,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0.666666667,1,1,0.4,0,0,0,0.631840612,0.331571752
1,0.657894737,0,0,0,0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.333333333,0.466666667,0.4,0,0,0,0.342024763,0.232510587
1,0.271929825,0,0,0,0.4,0.2,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.333333333,1,1,0.6,0,0,0,0.727520229,0.547485429
0,0.51754386,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.466666667,0.4,0,0,0,0.482453527,0.20748708
1,0.48245614,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.666666667,0.666666667,0.4,0.2,0,0,0,0.517661857,0.205677175
0,0.438596491,0,0,0,0,0.4,1,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666667,1,0.8,0,0,0,0.561574574,0.401329926
1,0.228070175,0.333333333,0.666666667,0,0.8,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,1,0.666666667,0.4,0,0,0,0.77176656,0.549066255
1,0.50877193,0.666666667,0.5,0.538461538,0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.666666667,0.4,0.4,0,0,0,0.491587692,0.357473817
1,0.307017544,0,0,0,1,0.4,0,1,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,0.833333333,0.4,0.9,0,1,0,0.691604848,0.741948446
0,0.324561404,0.666666667,0.666666667,0,0.4,0.4,1,1,0,0,0,0,0.75,1,0,0,0,0,1,1,1,1,1,0.466666667,0.6,0,0,0,0.674976879,0.63364388
1,0.236842105,0,0,0,0,0.4,1,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0.466666667,0.4,0,0,0,0.76310698,0.293804413
0,0.245614035,0.333333333,0.666666667,0,0,0.2,1,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0.466666667,0.8,0,0,0,0.754579447,0.41690953
0,0.342105263,0,0,0.707692308,0.6,0.8,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,1,1,0.833333333,0.6,0,0,1,0.657321672,0.735496534
0,0.561403509,0,0,0.769230769,0.4,0.6,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,1,0.833333333,0.466666667,1,0,0,0,0.438024783,0.713716259
0,0.456140351,0,0,0,0.4,0.2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,0.833333333,0.666666667,0.6,0,1,0,0.543016238,0.537216624
0,0.48245614,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0.4,0.4,0,0,0,0.517515465,0.225924698
1,0.657894737,0,0,0,0.6,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.5,0.666666667,0.4,1,0,1,0,0.341066192,0.605009905
0,0.385964912,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.833333333,0.666666667,0.4,0,0,0,0.614201372,0.261956684
0,0.333333333,0,0,0,0,0.4,0,1,0,0.25,1,0,0,0,0,1,0,0,0,0,1,0.666666667,1,0.466666667,0.8,0,0,0,0.666757668,0.404142162
1,0.570175439,0,0.166666667,0.692307692,0,0.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.666666667,0.333333333,0.4,0,0,0,0.430146768,0.34247158
0,0.578947368,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333,0.4,0.4,0,0,0,0.421029775,0.204646974
1,0.245614035,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.833333333,0.833333333,0.2,0,0,0,0.754611204,0.255018261
0,0.289473684,0,0,0,0.6,0.2,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.666666667,1,0.833333333,0.6,0,1,0,0.709814725,0.59570499
0,0.385964912,0.666666667,0.666666667,0.692307692,0.6,0.8,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,1,1,0.4,0.6,0,1,0,0.61355515,0.760637817
0,0.447368421,0,0,0,0.4,0.8,1,1,0,0,0,0,0.75,1,0,0,1,1,0,0,1,1,1,0.4,0.6,0,1,1,0.55180246,0.603787947
1,0.403508772,0,0,0.769230769,0,0.4,1,1,0.666666667,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0.833333333,0.8,0,0,0,0.597042381,0.488615598
0,0.552631579,0,0,0,0.6,0.2,1,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.466666667,0.9,0,0,1,0.446541784,0.51208558
1,0.394736842,0,0,0,0.6,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.833333333,0.833333333,1,0.6,0,0,0,0.604486801,0.605340686
0,0.535087719,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0.466666667,0.4,0,0,0,0.464903835,0.22195201
1,0.368421053,0,0,0.692307692,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0.466666667,0.2,0,0,0,0.631866292,0.255408351
0,0.403508772,0.666666667,0.666666667,0.846153846,0.6,0.6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0.2,0,1,0,0.596187462,0.728451393
0,0.5,0,0,0,0.8,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.666666667,0.666666667,0.4,1,0,0,0,0.498844646,0.675860181
0,0.377192982,0,0,0,0.6,0.2,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.5,1,1,0.6,0,0,0,0.622147343,0.583222558
0,0.263157895,0,0.666666667,0,0.6,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.666666667,0.666666667,0.333333333,1,0,0,0,0.736001215,0.707587936
1,0.447368421,0,0,0,0,0,0,1,0.333333333,0,0,0,0,0,0,0,1,0,0,0,1,0.333333333,0.333333333,0.833333333,0.2,0,0,0,0.552891137,0.164217679
1,0.526315789,0,0,0,0.6,0.2,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.5,0.833333333,0.4,0.6,0,0,0,0.472805812,0.523354329
1,0.350877193,0,0,0,0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,1,1,0.2,0,0,0,0.649373709,0.296466775
1,0.377192982,0.666666667,0.333333333,0,0,0.4,1,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0.4,0.8,0,0,0,0.622886654,0.419750813
1,0.307017544,0.666666667,0,0.538461538,0.8,0.4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.833333333,0.2,0,0,0,0.693080023,0.511915831
0,0.385964912,0,0,0,0,0.2,1,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.833333333,0.333333333,0.4,0,0,0,0.61414547,0.265125297
0,0.368421053,0,0,0.692307692,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0.466666667,0.4,0,0,0,0.631847653,0.302004172
0,0.219298246,0,0,0,0.6,0.4,1,1,0,0,0,0,0.75,0,0,1,0,0,0,1,1,0.5,1,0.666666667,1,0,0,0,0.779874563,0.704504468
1,0.219298246,0,0,0,0.6,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.5,0.833333333,0.4,0.6,0,0,0,0.779759552,0.58449417
1,0.236842105,0,0,0,0.4,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.833333333,0.833333333,0.9,0,0,0,0.762959201,0.504824836
1,0.219298246,0,0,0,0.4,0.4,1,1,0,0.25,1,0,0.75,0,0,0,0,0,0,0,0,0.833333333,0.833333333,1,1,0,0,0,0.780018795,0.679814544
1,0.438596491,0,0,0,0,0.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.4,0,0,0,0.561643047,0.343612072
0,0.421052632,0,0,0.692307692,0.8,0.6,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,1,0.833333333,0.466666667,0.6,0,1,1,0.578159755,0.715586839
0,0.377192982,0.666666667,0.666666667,0.769230769,0.4,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,1,1,0.466666667,0.6,0,0,0,0.622589707,0.680799884
1,0.254385965,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.333333333,0.833333333,0.4,0.2,0,0,0,0.745794286,0.22523033
1,0.263157895,0,0,0,0,0.4,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0.833333333,1,0.833333333,0.2,0,0,0,0.737114575,0.306624778
0,0.385964912,0,0,0,0,0.4,1,1,0.666666667,0,0,0,0,1,0,1,0,0,0,0,1,1,0.833333333,0.4,0.8,0,0,0,0.61410504,0.402969861
0,0.473684211,0,0,0.692307692,0,0.4,1,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0.466666667,0.2,0,0,0,0.526602361,0.276685978
1,0.421052632,0,0,0,0.8,0.6,0,1,0.333333333,0,0,0,0.75,1,0,0,0,0,0,0,1,0.833333333,0.333333333,0.466666667,1,0,0,0,0.577723088,0.69680509
1,0.192982456,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.833333333,0.333333333,0.2,0,0,0,0.807101685,0.239166328
1,0.49122807,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.666666667,0.4,0.4,0,0,0,0.508802536,0.253301693
0,0.333333333,0,0,0,0.4,0.6,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.833333333,1,1,0.6,0,0,0,0.666012006,0.601580137
1,0.271929825,0,0,0,0,0,1,1,0.666666667,0,0,0,0,0,0,0,1,1,0,0,1,0.666666667,1,0.666666667,0.8,0,0,0,0.728377479,0.377154913
0,0.219298246,0,0,0,0.4,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.5,1,0.666666667,1,0,0,0,0.779944913,0.659394706
1,0.473684211,0,0,0,0.6,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,1,1,0.666666667,0.833333333,0.4,0.6,1,0,0,0.525426802,0.56352544
